data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,output
0,115,A,27.6937844,1692,0,1.875678931,0,F,p,50.20008489
8,156,H,17.79718919,2395,0,9.938575054,2,F,p,65.55604533
1,107,F,13.33749144,1529,0,1.524066069,1,F,p,36.32780837
2,219,C,22.06551437,2632,0,3.507658592,2,F,p,69.56662153
6,232,E,19.1459615,1536,0,0.561711929,1,F,p,70.59307728
9,198,B,15.10645112,1349,0,7.908465132,2,F,p,70.50427114
8,145,A,21.31626651,2240,0,0.522124596,1,F,p,57.10676446
7,236,G,27.54443208,1864,0,4.685883879,2,F,p,84.07587275
4,225,B,16.16435159,1281,0,3.296617039,0,F,p,67.24453347
1,148,A,23.86671659,1408,0,9.674975703,0,F,p,62.15502064
7,243,E,26.97283037,2661,0,5.008784528,2,F,p,85.28433186
7,297,E,21.24983578,1992,0,2.556183118,1,F,p,88.48103532
0,210,H,14.10476318,1849,0,6.113758811,1,F,p,61.20804567
7,118,G,18.62543815,2517,0,5.645661272,2,F,p,53.4085556
7,155,G,25.82279669,1602,0,0.644206453,1,F,p,62.28472347
9,239,H,27.71177322,1506,0,8.897544276,2,F,p,91.03814018
2,104,D,12.58392285,1138,0,1.454143855,0,F,p,35.97967442
3,119,H,29.39764936,2222,0,6.362712505,2,F,p,60.02059693
3,245,D,11.75450721,1732,0,8.976495072,2,F,p,71.95555156
0,198,D,29.67350821,2401,0,7.674160239,1,F,p,74.38031763
8,139,F,29.97398349,2638,0,3.942610471,1,F,p,67.11919561
7,142,D,13.25912744,1186,0,7.916765473,1,F,p,55.64998017
1,111,A,28.33831339,2660,0,5.211446744,1,F,p,54.31592879
4,212,F,21.83303237,2990,0,7.111282006,1,F,p,73.56101114
8,166,G,23.2244271,2142,0,2.58202971,0,F,p,65.0840141
6,148,G,25.00202241,2710,0,9.850268092,0,F,p,68.35208826
3,148,C,23.04867677,1075,0,9.692253643,1,F,p,63.43606273
4,174,B,27.71533398,2778,0,8.691027217,0,F,p,72.8348278
9,261,E,15.18848217,2431,0,8.779788115,2,F,p,84.04942207
3,297,B,24.96762185,2319,0,4.317328957,2,F,p,89.58818862
5,126,D,22.07812384,2667,0,6.023521973,1,F,p,56.49383343
3,206,F,27.28890718,1357,0,4.13422117,1,F,p,73.29423763
5,194,H,26.46485639,2341,0,1.083059962,1,F,p,69.10143071
6,135,A,15.95156039,2006,0,0.230245818,2,F,p,47.98665017
3,127,D,19.09557159,2611,0,2.766768686,0,F,p,48.75278312
3,245,A,22.33686298,1947,0,4.981523547,2,F,p,77.48470023
0,119,A,26.9797038,1368,0,9.829627577,2,F,p,58.311361
5,178,G,28.0372807,1909,0,9.49490137,1,F,p,75.728454
8,272,C,16.99751872,2383,0,8.135989478,2,F,p,86.23375632
5,125,E,19.76298918,2462,0,0.976530401,2,F,p,49.16322066
8,194,D,25.94023869,1736,0,1.78138412,2,F,p,72.32759894
5,124,D,20.6834831,1459,0,7.295300954,2,F,p,56.11043575
7,244,E,25.19635076,1620,0,7.688105236,0,F,p,86.56482092
0,145,G,26.69203219,1736,0,7.163809368,1,F,p,60.58663834
9,127,C,10.68074617,1352,0,8.669712219,0,F,p,53.08238377
2,103,H,18.51295781,2886,0,0.305225898,1,F,p,39.96688793
3,155,B,16.6806832,1269,0,0.445302421,2,F,p,49.8579173
0,212,F,22.62944761,2915,0,8.788070894,1,F,p,71.95457374
1,113,A,16.58083476,1225,0,8.957381534,0,F,p,47.88013282
6,228,G,21.57133183,1662,0,9.173427417,1,F,p,80.58762606
7,213,F,18.07282678,2100,0,0.301092935,1,F,p,66.56663704
5,198,D,20.03740699,1150,0,4.659846158,0,F,p,67.69351245
7,281,A,10.50485881,2298,0,3.512538438,0,F,p,76.56691137
0,296,B,12.49579772,1283,0,6.987639529,1,F,p,77.83385748
9,166,B,10.7648046,1480,0,1.174166703,0,F,p,53.46249084
2,224,B,10.45207499,1686,0,2.029613025,1,F,p,58.63648051
9,163,F,15.43146736,2719,0,1.695268337,0,F,p,57.58358897
2,149,B,19.24545148,2067,0,9.752778176,1,F,p,59.27368451
6,215,E,19.35501517,1227,0,5.801470351,1,F,p,72.620984
1,208,G,14.89432172,1362,0,3.334310411,1,F,p,59.73919996
7,242,F,22.87796932,1086,0,4.044044286,0,F,p,80.43421667
4,198,F,27.02471783,2937,0,7.386771862,2,F,p,75.70901791
8,272,C,26.60171262,1820,0,2.86040182,0,F,p,89.60194318
1,288,A,23.68439508,1487,0,1.976310959,2,F,p,82.29226653
8,292,D,23.31194431,1979,0,2.778621327,2,F,p,90.5593712
3,144,G,19.33039262,1907,0,7.486411565,2,F,p,57.08376492
2,112,H,24.05505318,1179,0,8.533990216,0,F,p,54.98353808
1,251,D,26.65567459,2047,0,2.812369841,2,F,p,78.40247697
3,106,C,13.98430205,1061,0,3.966327887,2,F,p,41.15219973
7,244,E,29.79702979,1148,0,9.978782576,2,F,p,92.99610938
1,247,D,18.60404539,1365,0,8.181638059,2,F,p,75.72527891
2,242,H,18.27828931,2271,0,3.506433388,1,F,p,70.75689376
3,279,G,24.16693823,1215,0,8.275762307,2,F,p,89.22600672
4,181,D,12.8090612,2609,0,4.897984802,1,F,p,57.02613988
2,279,E,26.25386285,1959,0,5.117130903,1,F,p,86.94560747
8,124,G,11.90867448,1580,0,3.833815048,2,F,p,47.75162208
4,138,C,25.36552616,2059,0,6.94156678,1,F,p,61.77054032
2,255,C,15.22934576,1713,0,8.533750989,2,F,p,75.64016218
3,140,G,19.49378371,1412,0,3.145667159,0,F,p,52.0900725
1,280,B,15.00556919,1118,0,1.86026349,1,F,p,72.76527576
7,274,F,23.11959093,2456,0,0.120197063,1,F,p,83.1278289
6,189,G,11.1633312,2014,0,6.334950094,2,F,p,60.58194817
7,217,A,22.9747353,1178,0,9.63647313,1,F,p,81.1137349
9,237,G,24.1306011,1106,0,9.868235627,0,F,p,88.38577662
3,266,A,29.70695747,1674,0,3.843974531,2,F,p,87.18023625
3,258,H,26.24979342,1765,0,9.93356191,0,F,p,88.55837598
5,254,C,26.73454202,2119,0,1.165100592,1,F,p,81.42618841
1,288,G,29.77100206,2420,0,3.632144001,2,F,p,89.42604586
7,269,H,28.89601885,2037,0,7.514190364,1,F,p,94.72060733
6,295,F,17.51257231,1032,0,4.727563268,1,F,p,85.88887835
6,142,C,15.95379358,1262,0,5.892622362,0,F,p,55.05103658
1,170,C,23.12153697,2190,0,7.62589595,1,F,p,63.83527923
5,248,A,22.39354404,1266,0,4.901816063,1,F,p,80.0560057
5,261,H,15.89215808,2390,0,7.981505041,0,F,p,79.88444732
3,225,B,27.06692134,1708,0,7.523788611,2,F,p,80.28401782
1,260,C,16.06185151,1508,0,4.02343669,1,F,p,71.87910305
3,157,E,28.6038546,1115,0,7.081761702,1,F,p,67.62523084
0,108,D,11.74575099,2034,0,2.07090495,0,F,p,34.64208084
0,217,A,14.11261954,2418,0,3.56173308,2,F,p,60.06309066
1,194,B,28.13876292,1225,0,8.481785253,1,F,p,74.00667188
5,170,H,10.57055028,2529,0,7.194669664,1,F,p,56.10816491
7,149,C,14.35018335,1962,0,6.674587487,1,F,p,56.7897525
0,231,F,22.31104536,2906,0,4.639082534,2,F,p,71.31902335
0,227,A,19.97908815,2190,0,3.317319284,2,F,p,67.09849861
9,245,E,15.72511312,2251,0,3.263340151,1,F,p,75.81594196
8,259,C,14.03267261,2032,0,4.310994452,1,F,p,77.1403998
9,154,C,15.30836009,1945,0,6.123641664,0,F,p,60.10116574
7,198,D,17.93563952,1415,0,2.271507085,1,F,p,65.41358265
1,182,H,26.8796246,2267,0,1.456405807,1,F,p,63.44806794
7,205,C,14.29921361,1580,0,3.965087517,0,F,p,65.23437977
9,276,C,18.38985916,2209,0,6.350763324,1,F,p,87.50163657
0,258,H,22.33476041,1859,0,6.184133943,2,F,p,78.28541831
9,228,H,22.99939772,2422,0,0.408433243,0,F,p,76.10789119
1,152,A,22.51078873,2313,0,3.936395751,0,F,p,55.99610561
5,179,A,16.92816036,2657,0,8.457537069,0,F,p,64.89288139
8,130,A,17.81361421,2321,0,9.134606255,2,F,p,59.56685905
8,291,D,21.34717555,1493,0,2.954497617,2,F,p,88.76695561
3,186,B,11.64841959,1343,0,5.483770062,1,F,p,56.56734769
8,132,H,11.81210774,2757,0,2.412313071,0,F,p,47.84321004
6,134,E,22.7841927,1572,0,6.136605664,2,F,p,59.84237909
3,261,D,11.49050283,1264,0,9.519651705,1,F,p,75.46110425
4,288,H,16.81967779,1724,0,3.736414652,1,F,p,80.87412467
8,141,G,29.63192217,1043,0,0.590395574,1,F,p,63.85912553
8,265,E,20.19490424,1280,0,9.611865071,2,F,p,89.18727889
7,110,C,20.22796097,2975,0,8.119504791,1,F,p,55.72466966
8,137,A,14.67731891,2850,0,7.581255071,0,F,p,56.59084209
5,100,A,18.39842953,2732,0,2.399403791,0,F,p,44.35799037
9,152,G,25.92988728,1273,0,3.939053203,2,F,p,67.07595176
5,206,D,12.75764251,2990,0,8.156634267,2,F,p,66.23851253
8,241,D,24.80797289,2942,0,9.87721859,2,F,p,88.80439419
0,291,A,25.26404642,2967,0,8.714244896,2,F,p,90.05188667
5,147,F,12.90289995,1501,0,0.940574849,1,F,p,47.35318481
6,135,D,24.51483794,1893,0,3.413375168,0,F,p,58.87672931
0,188,F,26.12574689,1976,0,8.813266499,1,F,p,70.3264387
2,110,G,15.66026873,2891,0,9.485800872,0,F,p,47.98004273
5,227,D,26.35962891,2090,0,3.365400637,1,F,p,77.88906666
7,266,E,27.85523488,1395,0,8.041858162,2,F,p,93.71156956
1,144,A,26.81614648,1798,0,8.489882191,2,F,p,62.82441402
2,226,E,22.67135041,2809,0,0.532974522,2,F,p,68.53718989
9,265,A,22.0177078,1941,0,7.594215084,0,F,p,89.8101521
0,154,B,21.30789815,2820,0,3.189351653,0,F,p,53.56645999
1,175,B,24.06840133,1506,0,3.06155773,0,F,p,61.12311893
1,277,B,20.00137557,2519,0,0.41206485,2,F,p,75.21330287
4,121,G,18.08709053,2012,0,8.616624575,0,F,p,53.49500606
0,214,G,20.06373092,1763,0,7.597296463,2,F,p,68.85465429
8,141,F,21.61202795,1003,0,7.188758337,1,F,p,63.23958349
1,104,G,11.12798772,2427,0,4.804923549,0,F,p,37.0201125
8,273,B,13.24460518,2592,0,2.808846906,0,F,p,77.72899157
8,125,A,23.34620255,2020,0,6.854157147,0,F,p,61.26573944
8,205,D,16.50540899,2132,0,6.409160819,0,F,p,70.66402891
1,124,A,24.70462341,2829,0,3.901087147,2,F,p,52.33524822
4,195,B,20.18590283,1953,0,6.055471127,0,F,p,67.62278367
8,201,A,16.32515004,2853,0,5.636302094,1,F,p,68.92893713
3,133,C,14.65775267,2076,0,7.52918675,0,F,p,50.72116415
0,106,G,13.20563162,1680,0,1.429860774,0,F,p,34.91492923
7,120,A,13.68224507,1783,0,4.365705941,0,F,p,48.0797265
4,104,C,16.79290094,2318,0,9.976965787,0,F,p,50.29057663
7,119,F,10.33547989,2911,0,1.757481906,2,F,p,42.25941381
7,270,C,23.24771692,2079,0,3.018272418,2,F,p,85.34121764
8,210,F,24.35556534,1089,0,6.582511713,1,F,p,78.90252052
4,189,A,17.50980518,1970,0,5.792397191,0,F,p,63.75122185
2,215,C,11.36452351,2187,0,6.125305163,1,F,p,61.75337632
3,239,F,16.90930913,2188,0,6.027734611,2,F,p,72.44611283
8,260,D,10.3833694,2476,0,8.302272032,2,F,p,78.0473045
3,239,E,29.71570829,1109,0,7.070301355,1,F,p,85.01443882
4,192,H,25.51427375,2111,0,8.123531129,1,F,p,73.8863775
9,116,D,11.86611079,1282,0,6.493404844,2,F,p,49.77290455
4,272,D,12.95206277,1075,0,7.234851928,2,F,p,77.69170842
6,183,G,29.45837463,2119,0,9.878746159,0,F,p,79.39128333
2,155,E,20.82536613,1602,0,2.234948177,2,F,p,54.3777777
4,259,H,14.82750709,1163,0,7.017446541,2,F,p,76.56220293
3,152,E,22.04412278,1949,0,5.941216429,2,F,p,59.58092693
8,187,A,27.33498538,2002,0,0.229671868,0,F,p,70.63115871
3,286,D,23.39592028,1412,0,8.316859777,0,F,p,89.97318803
1,135,D,10.2953567,1809,0,9.850106897,0,F,p,47.51592793
0,210,B,23.47168641,2040,0,7.892868211,2,F,p,71.41738598
5,183,B,18.37687326,2083,0,7.520357396,2,F,p,66.05954333
5,161,G,22.78772036,2705,0,5.950014089,0,F,p,64.05896242
9,291,E,13.03829886,1750,0,0.722648822,2,F,p,80.05711779
0,108,E,21.18850266,2867,0,5.030058205,0,F,p,46.0997106
9,238,H,25.13099013,1240,0,6.568442302,1,F,p,86.18633341
1,208,G,20.39902507,2331,0,6.662976196,1,F,p,68.02209876
5,250,B,15.13056266,2093,0,6.928937198,2,F,p,75.94644359
8,183,A,21.87034708,1279,0,1.689710263,0,F,p,66.37302264
3,122,G,18.5803515,2928,0,9.569872678,0,F,p,54.09218903
9,296,E,14.80854063,1739,0,9.365404383,2,F,p,91.29309095
3,186,H,19.77122621,2996,0,1.379680834,0,F,p,59.77378442
4,103,D,29.3299535,1510,0,6.626265074,0,F,p,58.02322322
9,142,H,10.46002984,2917,0,5.490240672,0,F,p,52.70426753
9,209,F,14.2429178,1169,0,7.012715146,2,F,p,71.03134117
6,145,F,22.44864667,2167,0,1.389719084,1,F,p,56.99350109
4,265,C,22.32925573,2710,0,4.969060433,2,F,p,82.46539059
5,186,E,16.26535053,2661,0,2.31575217,1,F,p,59.55456765
0,125,A,19.80862312,2413,0,5.113080786,1,F,p,48.34084159
0,168,A,16.28833311,2417,0,2.331645093,0,F,p,50.99114489
5,245,E,29.66194425,1890,0,7.170488058,2,F,p,88.26623788
2,190,G,29.74361877,1032,0,6.663177974,1,F,p,73.83243487
5,232,A,25.13751509,1090,0,3.576013857,0,F,p,77.99977744
6,240,D,27.65980766,1727,0,3.004034955,0,F,p,82.29786185
3,136,D,19.91450719,1224,0,3.877026876,2,F,p,52.40008335
8,185,F,10.61224842,2573,0,5.695498985,1,F,p,60.64652256
2,256,H,23.77754874,1413,0,9.019438744,1,F,p,84.01923261
0,224,G,18.00180566,1498,0,6.307695429,2,F,p,67.70932052
0,151,A,18.23822907,1971,0,9.234398435,1,F,p,56.2488046
5,206,C,22.58915758,2086,0,6.796782504,0,F,p,73.72702432
8,251,D,21.27525514,1857,0,3.162572668,0,F,p,80.9103023
8,247,F,26.39311057,2154,0,8.855763517,0,F,p,90.40956303
6,106,C,11.35548022,2936,0,2.755810558,0,F,p,40.57574275
1,178,E,20.9802431,1171,0,2.692615507,1,F,p,58.57483429
2,164,E,14.80149743,2016,0,7.741814239,1,F,p,56.26316193
8,282,F,25.3373154,1789,0,4.200582257,0,F,p,91.80416612
9,140,C,29.92722562,2282,0,4.252850245,2,F,p,68.5873533
3,271,H,27.64700094,2376,0,4.757210089,0,F,p,87.23951093
3,139,B,22.32090611,1924,0,6.017077351,0,F,p,57.30589285
3,229,G,19.95122953,2516,0,0.895991718,1,F,p,68.0520983
7,234,E,13.20540913,2046,0,9.033666492,2,F,p,75.11853471
2,124,B,21.02319424,1267,0,9.620668158,0,F,p,55.74154297
3,241,F,26.24594138,2528,0,9.641153779,1,F,p,84.86250102
2,218,H,27.87127598,1411,0,6.487271241,1,F,p,77.57141963
5,142,G,10.34718852,1922,0,8.687890243,2,F,p,51.80035991
8,275,A,13.94113369,1535,0,5.162818514,2,F,p,81.10983884
5,126,H,29.41296279,1186,0,6.200644899,0,F,p,63.27231141
5,279,G,28.02186667,2644,0,9.720517897,2,F,p,96.1401979
4,241,D,12.90523824,1545,0,0.211898144,0,F,p,64.42661256
1,191,H,28.79813427,2875,0,8.488274482,0,F,p,74.00659532
4,244,G,17.81572723,1104,0,7.314268574,0,F,p,76.54842308
1,101,F,14.32486787,1315,0,2.560550158,0,F,p,37.05293124
4,112,D,23.17788618,1290,0,6.498163646,2,F,p,54.15826121
3,285,B,12.77914112,2622,0,5.53874977,0,F,p,77.43997678
9,293,H,25.29523696,1657,0,4.162636485,1,F,p,94.92834975
1,121,B,27.5682194,1001,0,2.755406818,1,F,p,53.16680428
2,251,H,11.23487446,2618,0,0.578609115,1,F,p,63.28999613
8,197,G,13.5399206,2870,0,6.036504037,1,F,p,66.02243257
6,127,F,14.5713102,2516,0,0.87500451,0,F,p,45.78918369
7,200,A,24.54848987,2054,0,5.227309857,0,F,p,74.72095074
9,180,H,21.61048789,2463,0,4.064646033,1,F,p,68.91408513
5,259,F,29.69219694,1360,0,7.154702902,1,F,p,91.07768015
8,265,B,22.94893403,1903,0,1.840512827,0,F,p,83.89455345
8,271,D,21.04476052,1921,0,6.380763219,0,F,p,87.92104769
9,226,C,18.55150713,1590,0,2.912416941,0,F,p,74.20877336
9,290,F,16.52589911,2822,0,0.044916978,2,F,p,82.31822617
1,102,H,12.49677991,1705,0,3.940997874,1,F,p,36.98809979
9,241,D,16.55358566,2313,0,0.449693411,1,F,p,72.9479205
5,201,E,11.81169287,1478,0,1.320335032,0,F,p,57.55085862
6,144,F,21.87480971,1305,0,7.876637648,1,F,p,62.76396638
7,162,H,12.48984302,1600,0,3.266638713,0,F,p,54.30749743
9,260,G,26.91460942,2602,0,8.531564596,1,F,p,94.15471307
6,179,B,14.5549773,1706,0,4.540793902,2,F,p,59.84027347
5,137,E,18.5601614,1001,0,0.070191044,1,F,p,49.5743363
5,220,D,17.53546065,1277,0,2.756572294,1,F,p,67.93848688
4,178,H,20.64037575,1887,0,8.481761344,0,F,p,67.05809951
1,193,B,22.34233281,2876,0,2.567401199,2,F,p,62.67550073
3,119,F,28.7276717,2865,0,8.80022928,2,F,p,61.85513381
5,240,A,15.15412963,2847,0,2.066948429,2,F,p,69.1056651
0,211,B,14.93153518,1054,0,4.696555113,2,F,p,60.73493677
3,272,G,28.23701714,2352,0,9.850155554,1,F,p,93.06347098
0,105,F,22.87404844,2404,0,0.298344504,1,F,p,42.2849881
4,206,B,19.33579936,1116,0,2.139568287,0,F,p,65.14178771
2,124,B,17.61732823,1601,0,6.559942939,0,F,p,49.61553835
6,115,E,22.49019275,1040,0,8.898962502,0,F,p,58.54013598
1,209,E,11.84308188,2136,0,4.71319042,0,F,p,58.57196411
1,256,B,11.01486298,2004,0,5.14045803,0,F,p,67.65383472
5,138,B,17.21936033,1398,0,9.801190816,2,F,p,58.29861511
3,125,H,18.2541219,2726,0,4.580320472,0,F,p,49.40903018
3,137,B,19.35005377,1588,0,8.606125222,2,F,p,56.82117361
3,226,H,13.57195328,2152,0,0.033987934,0,F,p,60.84874589
5,227,G,29.61571403,2072,0,2.609281673,2,F,p,80.0634243
1,144,E,11.07320521,2975,0,9.81550981,2,F,p,49.9813945
9,231,D,22.41354966,1209,0,2.946778185,0,F,p,78.71897288
5,150,B,24.60675452,1579,0,6.432379331,1,F,p,63.9784584
0,197,B,16.87524178,2885,0,8.720004339,2,F,p,63.70772194
6,151,E,21.64569427,2781,0,4.311855404,1,F,p,60.39298024
3,106,F,11.70705683,1632,0,8.854786677,2,F,p,43.99113783
1,248,E,12.53769378,1007,0,8.598679196,0,F,p,70.88260359
8,293,H,29.13676029,1163,0,0.398518489,1,F,p,93.62160275
4,129,F,24.55674158,1524,0,2.997011793,1,F,p,55.29807922
8,253,H,20.88165606,2213,0,8.139607308,1,F,p,85.93309777
1,202,C,16.77243345,2805,0,4.453829915,0,F,p,61.34902002
2,187,H,11.93941025,2413,0,2.563250643,2,F,p,53.10871987
1,170,G,12.3517937,2403,0,6.102165828,0,F,p,52.61878016
2,266,E,16.32393637,2675,0,6.915448072,0,F,p,77.20699081
3,176,C,22.862477,1329,0,9.096109845,2,F,p,68.27233915
0,131,D,19.60655735,2552,0,9.400422414,0,F,p,53.64632403
7,216,D,12.22115585,2848,0,5.751932218,0,F,p,67.35097248
5,285,B,21.22242218,2842,0,8.253622131,2,F,p,89.7538021
4,169,A,13.26100505,1012,0,0.009869745,2,F,p,50.14477429
5,129,D,13.43308374,1382,0,8.362768788,1,F,p,51.65254415
7,106,E,24.7710779,2690,0,7.09705525,2,F,p,57.99102536
8,267,D,11.85695926,2501,0,7.181375701,2,F,p,79.65263904
5,213,F,20.7985377,2589,0,3.433401432,2,F,p,70.15208537
4,241,G,19.84805427,2337,0,1.127625538,0,F,p,71.59087438
5,280,H,28.48857784,1040,0,1.832682977,1,F,p,88.87240303
3,233,G,16.9411447,1600,0,2.2665307,0,F,p,67.51356093
1,146,F,21.5218943,1280,0,7.654341017,0,F,p,57.62404589
9,284,E,21.19929275,2385,0,5.321447684,1,F,p,90.60081116
9,132,G,27.57047041,1978,0,5.151491887,1,F,p,65.76491526
5,258,F,17.25429507,2472,0,3.617535641,2,F,p,76.14640121
5,237,C,22.94163013,2121,0,9.474244794,0,F,p,82.92171191
7,179,C,19.91403892,1743,0,8.187573,1,F,p,69.31020803
3,208,C,16.28445828,2666,0,8.951602495,0,F,p,68.60761495
6,236,D,24.73811351,1949,0,5.35191102,2,F,p,81.21621318
7,116,E,25.90298961,1192,0,1.456665411,1,F,p,55.36935606
2,269,A,11.8271939,1811,0,1.003809074,0,F,p,67.84828358
4,268,A,29.34568472,1375,0,2.209312486,2,F,p,86.62042873
2,217,H,13.43532262,2637,0,7.206056157,0,F,p,65.09784652
4,125,F,21.9229924,1261,0,2.167069184,1,F,p,51.29776234
5,210,H,17.58979721,2977,0,0.392540006,1,F,p,63.6233575
6,135,D,20.15441599,2235,0,9.398426368,0,F,p,60.93740075
3,275,D,16.87890834,2263,0,3.177309865,0,F,p,76.76832737
0,143,F,15.69118301,1738,0,5.383011072,1,F,p,48.50507578
6,278,D,14.16698891,2676,0,9.868789365,2,F,p,84.61907938
4,186,H,20.25112152,1990,0,7.040125006,2,F,p,66.86613438
6,295,F,12.78202182,2484,0,3.524629524,2,F,p,80.42844916
8,136,F,10.92080951,2250,0,9.230850439,2,F,p,54.659579
7,133,F,26.1626403,2580,0,8.553421801,2,F,p,66.09979807
0,163,A,16.61213301,1601,0,8.400275972,0,F,p,56.35119568
4,137,G,21.83317191,1413,0,2.316122467,2,F,p,53.76597719
9,113,F,23.77913047,2096,0,3.093174339,1,F,p,56.49439176
5,104,B,11.36352966,2611,0,3.428956385,2,F,p,39.85613307
2,105,H,10.85528968,2373,0,3.386411277,0,F,p,36.55617199
2,287,F,24.6297984,2659,0,6.77680685,0,F,p,88.74362541
9,165,C,19.74150859,2955,0,4.66770409,2,F,p,64.83506182
9,245,B,20.40268376,1984,0,3.211195693,1,F,p,79.97361108
1,245,A,19.16289274,2334,0,4.063438986,2,F,p,71.71004245
1,171,D,10.28313428,2459,0,9.959107473,2,F,p,54.81392833
8,282,C,14.06146084,2634,0,3.437280642,0,F,p,80.8925954
4,126,C,28.47969523,1069,0,0.917414945,0,F,p,56.14914065
8,261,E,13.21170606,1334,0,6.904452916,0,F,p,79.39498837
9,246,H,19.62082974,1329,0,0.622258574,0,F,p,76.88100534
6,226,A,28.33063088,1162,0,6.027112217,2,F,p,83.12468001
1,120,E,27.36085319,2015,0,7.6239907,1,F,p,57.64875858
3,161,C,17.65883414,2262,0,0.640417479,1,F,p,52.13336821
6,269,E,27.3513859,1826,0,5.088123569,1,F,p,89.90437088
3,247,E,14.96598866,2289,0,6.729447124,2,F,p,72.99883692
4,145,F,24.09945959,2233,0,9.532658648,2,F,p,64.62217228
5,116,A,11.81280592,1421,0,0.401633991,2,F,p,39.63315932
3,277,H,21.05238939,1716,0,6.060491739,1,F,p,83.80764219
0,297,E,24.59682619,1682,0,4.459812923,2,F,p,86.39695649
1,176,C,26.35939211,2960,0,1.014358402,0,F,p,61.3378113
6,182,H,23.15140439,1339,0,1.4798537,1,F,p,65.11611765
9,103,D,21.68795503,1567,0,1.543599453,2,F,p,51.06275898
3,246,D,14.27755287,2645,0,7.557601829,1,F,p,73.00739941
4,135,F,29.23148426,1104,0,1.139220929,2,F,p,58.84755676
6,229,B,20.84938588,2620,0,6.593628799,1,F,p,77.55807609
5,219,E,14.78078959,1506,0,9.572453508,1,F,p,72.07516414
8,297,B,20.75207572,2097,0,3.609304632,0,F,p,90.08617278
7,178,D,11.40420087,2745,0,9.890722092,0,F,p,63.15450288
5,167,A,21.90110952,2965,0,3.522191692,2,F,p,62.03319026
1,237,B,23.87808848,2364,0,7.961266248,0,F,p,78.25154588
8,111,H,22.77452055,2970,0,5.884605865,2,F,p,56.98167436
9,267,D,11.81364065,1585,0,7.875140093,1,F,p,81.30741668
6,187,G,10.72509016,2513,0,7.819461723,0,F,p,61.27204287
6,105,B,14.76613379,1560,0,6.001669785,0,F,p,46.6911902
8,211,G,27.49118441,2951,0,1.426210575,1,F,p,76.76827654
0,118,C,17.54366258,2884,0,5.965032157,0,F,p,45.75432848
2,255,H,13.49074043,2960,0,9.699067778,2,F,p,75.24073416
6,282,E,10.37862004,2093,0,8.458400992,0,F,p,80.59915903
8,206,G,18.0889883,2420,0,8.586371075,1,F,p,74.46646054
2,244,H,24.53375203,2250,0,8.400344211,0,F,p,81.68072104
9,272,B,19.97972654,2802,0,8.497982162,0,F,p,90.27973605
8,122,A,17.88439191,1740,0,1.60497045,2,F,p,50.50092317
5,291,E,10.21155924,1940,0,4.540034715,1,F,p,77.33043803
4,247,F,26.44207375,2967,0,3.746417457,2,F,p,81.34428383
4,137,B,16.66470721,1913,0,4.260876474,2,F,p,51.05911296
3,276,H,18.08403746,1594,0,0.324000838,1,F,p,75.19963455
5,259,A,10.04306259,2450,0,8.941973635,2,F,p,75.18072996
0,260,F,17.22501853,1059,0,8.443415389,2,F,p,76.34593206
2,228,F,29.67903562,1800,0,7.191776348,0,F,p,81.90290841
1,265,C,21.80615057,2052,0,8.861163518,0,F,p,82.88669903
4,250,H,23.11958073,2558,0,0.050256132,0,F,p,75.25787879
0,235,E,29.03142233,2469,0,5.541912486,2,F,p,79.07019258
1,193,A,21.77960917,2360,0,1.699266777,1,F,p,61.30091503
3,275,C,23.15478043,1651,0,4.922917852,1,F,p,84.16222024
7,155,F,29.03705529,1876,0,5.144829019,1,F,p,69.67817878
4,220,H,19.71374084,1782,0,2.696715806,1,F,p,68.83908256
5,164,E,22.83001541,2489,0,4.816476192,2,F,p,63.56349006
4,172,G,16.65332038,2801,0,9.82854648,0,F,p,63.61653483
9,179,B,21.04631786,1555,0,9.099247389,0,F,p,73.24093346
8,127,H,13.01923556,1314,0,2.26293972,0,F,p,47.78025173
7,223,F,11.73644937,2205,0,0.46333198,1,F,p,63.02613641
0,104,D,19.84013645,2107,0,0.519922256,2,F,p,39.57604506
7,249,A,22.89741816,1829,0,9.866353135,2,F,p,87.67402948
